title,company,location,description,salary_min,salary_max,created,category
Procurement Excellence Sr. Data Analyst,Xylem,"Bangalore, Karnataka","Xylem is a Fortune 500 global water solutions company dedicated to advancing sustainable impact and empowering the people who make water work every day. As a leading water technology company with 23,000 employees operating in over 150 countries, Xylem is at the forefront of addressing the world's most critical water challenges. We invite passionate individuals to join our team, dedicated to exceeding customer expectations through innovative and sustainable solutions. Key Responsibilities Data C…",,,2025-10-28T11:10:25Z,Scientific & QA Jobs
Sr. Financial Master Data Analyst,Warner Bros. Discovery,"Hyderabad, Telangana","_Welcome to Warner Bros. Discovery the stuff dreams are made of._ Who We Are When we say, ""the stuff dreams are made of,"" we're not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD's vast portfolio of iconic content and beloved brands, are the _storytellers_ bringing our characters to life, the _creators_ bringing them to your living rooms and the _dreamers_ creating what's next From brilliant creatives, to technology trailblaze…",,,2025-11-21T05:52:30Z,IT Jobs
"Data Analyst, Dutch Language Translation",S&P Global,"Gurgaon, Haryana","About the Role: Grade Level (for internal use): 07 T he Team: You will join a very collegial and professional global team, where you will be able to collaborate and exchange domain knowledge and expertise in the department to provide the highest level of support to the workflow and department. The Impact:  We are seeking a Dutch Linguist to support our research operations in the Private Equity and Venture Capital market.  Your position will be critical to support the PE Profiles workflow as it …",,,2025-09-25T09:38:57Z,Accounting & Finance Jobs
Data Architect / Business Data Analyst,NetApp,"Bangalore, Karnataka","Job Summary We are seeking a Product/Data Architect to join our Enterprise Data & Analytics team, focusing on Customer Success (CSOps) and Professional Services Operations (PSOps) . In this role, you will partner with both IT and business stakeholders to transform raw data into actionable insights that drive strategic decisions and enhance customer outcomes. You will design robust data models, architect scalable dataflows, and explore innovative technologies - including advanced analytics, data…",,,2025-11-19T13:09:08Z,IT Jobs
Procurement Excellence Sr. Data Analyst,Xylem,"Vadodara, Gujarat","Xylem is a Fortune 500 global water solutions company dedicated to advancing sustainable impact and empowering the people who make water work every day. As a leading water technology company with 23,000 employees operating in over 150 countries, Xylem is at the forefront of addressing the world's most critical water challenges. We invite passionate individuals to join our team, dedicated to exceeding customer expectations through innovative and sustainable solutions. Key Responsibilities Data C…",,,2025-09-14T10:56:44Z,Scientific & QA Jobs
"Data Analyst, Dutch Language Translation",OSTTRA,India,"About the Role: Grade Level (for internal use): 07 T he Team: You will join a very collegial and professional global team, where you will be able to collaborate and exchange domain knowledge and expertise in the department to provide the highest level of support to the workflow and department . The Impact: We are seeking a Dutch Linguist to support our research operations in the Private Equity and Venture Capital market. Y our position will be critical to support the PE Profiles workflow as it …",,,2025-11-23T23:05:37Z,Accounting & Finance Jobs
Software Technical Expert - Data Analyst,Schneider Electric,India,"BE/B.Tech/MCA in any branch Software Technical Expert – Data Analytics Job Description Mission: Being part of Schneider Electric energy management R&D Center in India, you are responsible to provide more insights which will help business to the selling of Schneider Electric products/solutions and services. Profile: You should be a well-rounded software professional with at least 8 years of experience in Data Modeling, ETL process and Creating the dashboard using Tableau and other BI tools. Expe…",,,2024-07-31T03:02:48Z,IT Jobs
Senior Healthcare Research & Data Analyst,Clarivate,India,"We are looking for a Senior Analyst to join our Medtech Data team in Bengaluru, India. This is an amazing opportunity to work on Data analysis, market research (including both primary and secondary research), competitive analysis, forecasting, and conduct custom consulting projects for medical devices and healthcare markets. Clarivate’s Medtech Data team harnesses real-world healthcare data and identifies meaningful insights from large data and metadata sources to help medical device companies …",,,2025-08-17T17:10:59Z,IT Jobs
Associate Healthcare Research & Data Analyst,Clarivate,India,"We are looking for a highly motivated Associate Analyst to join the Provider research team in Bengaluru, India. Individuals in this role will contribute to producing custom and syndicated market research for the U.S. provider industry, with a particular focus on healthcare revenue cycle. The successful candidate will have the ability to communicate clearly, concisely, and objectively in written and spoken English—as well as possess the meticulous organizational skills and initiative required to…",,,2025-09-12T23:23:30Z,"PR, Advertising & Marketing Jobs"
Data analyst and reporting Carbon & Circularity,Hitachi,India,"Location: Bengaluru, Karnataka, India Job ID: R0109256 Date Posted: 2025-11-24 Company Name: HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED Profession (Job Category): Customer Service & Contact Center Operations Job Schedule: Full time Remote: No Job Description: The opportunity: The SCM Sustainability Analyst plays a key role in supporting global sustainability initiatives within the supply chain function. This role focuses on data-driven analysis, reporting, and tool management to monitor…",,,2025-11-26T22:35:07Z,Other/General Jobs
Senior Data Engineer,KANINI,"Chennai, Tamil Nadu","Senior Data Engineer Job Summary We are seeking an experienced Senior Data Engineer with strong expertise in Microsoft Fabric, PySpark, Azure Databricks, Synapse Analytics, and SQL . The role involves designing, developing, and optimizing large-scale data pipelines, ensuring data quality and performance, and enabling data-driven insights for business growth. The ideal candidate will have deep hands-on experience in Azure data services and modern data engineering practices. Primary Skills Proven…",,,2025-12-18T08:41:36Z,IT Jobs
Informatica Architect,Mastech Digital,"Chennai, Tamil Nadu","Job Title: Informatica Architect Location: Chennai/Hyderabad/Bangalore Experience: 10–15 years overall | 5 years as Architect (Informatica) Budget: Open to discuss Notice Period : Immediate joiner/ Serving notice with less than 60 days/Notice is less than 60 days About the Role We are seeking an experienced Informatica Architect to design and lead enterprise data integration, MDM, and data quality solutions using Informatica platforms. The ideal candidate will provide strategic technical leader…",,,2025-12-03T09:03:46Z,IT Jobs
.Net Full Stack Developer,MetLife,"Hyderabad, Telangana","Position Summary: We are seeking an experienced .NET Programmer who also has Data Engineering experience in SSIS, Databricks. The ideal candidate will leverage both traditional software engineering principles and modern data engineering techniques to design, develop, and maintain robust data solutions. This hybrid role is perfect for professionals who have excelled in .NET development and have expanded their skills in cloud-based big data platforms such as SSIS, Databricks, Spark, and the broad…",,,2025-12-20T09:06:37Z,IT Jobs
